site,refinery_id,month,capacity_kbd
Saraland,VERTEX_MOBILE,2026-01,91.2
Saraland,VERTEX_MOBILE,2026-02,91.2
Saraland,VERTEX_MOBILE,2026-03,91.2
Saraland,VERTEX_MOBILE,2026-04,91.2
Saraland,VERTEX_MOBILE,2026-05,91.2
Saraland,VERTEX_MOBILE,2026-06,91.2
Saraland,VERTEX_MOBILE,2026-07,91.2
Saraland,VERTEX_MOBILE,2026-08,91.2
Saraland,VERTEX_MOBILE,2026-09,91.2
Saraland,VERTEX_MOBILE,2026-10,91.2
Saraland,VERTEX_MOBILE,2026-11,91.2
Saraland,VERTEX_MOBILE,2026-12,91.2
Savannah,,2023-01,0.0
Savannah,,2023-02,0.0
Savannah,,2023-03,0.0
Savannah,,2023-04,0.0
Savannah,,2023-05,0.0
Savannah,,2023-06,0.0
Savannah,,2023-07,0.0
Savannah,,2023-08,0.0
Savannah,,2023-09,0.0
Savannah,,2023-10,0.0
Savannah,,2023-11,0.0
Savannah,,2023-12,0.0
Savannah,,2024-01,0.0
Savannah,,2024-02,0.0
Savannah,,2024-03,0.0
Savannah,,2024-04,0.0
Savannah,,2024-05,0.0
Savannah,,2024-06,0.0
Savannah,,2024-07,0.0
Savannah,,2024-08,0.0
Savannah,,2024-09,0.0
Savannah,,2024-10,0.0
Savannah,,2024-11,0.0
Savannah,,2024-12,0.0
Savannah,,2025-01,0.0
Savannah,,2025-02,0.0
Savannah,,2025-03,0.0
Savannah,,2025-04,0.0
Savannah,,2025-05,0.0
Savannah,,2025-06,0.0
Savannah,,2025-07,0.0
Savannah,,2025-08,0.0
Savannah,,2025-09,0.0
Savannah,,2025-10,0.0
Savannah,,2025-11,0.0
Savannah,,2025-12,0.0
Savannah,,2026-01,0.0
Savannah,,2026-02,0.0
Savannah,,2026-03,0.0
Savannah,,2026-04,0.0
Savannah,,2026-05,0.0
Savannah,,2026-06,0.0
Savannah,,2026-07,0.0
Savannah,,2026-08,0.0
Savannah,,2026-09,0.0
Savannah,,2026-10,0.0
Savannah,,2026-11,0.0
Savannah,,2026-12,0.0
Shreveport,CALUMET_SHREVEPORT,2023-01,57.0
Shreveport,CALUMET_SHREVEPORT,2023-02,57.0
Shreveport,CALUMET_SHREVEPORT,2023-03,57.0
Shreveport,CALUMET_SHREVEPORT,2023-04,57.0
Shreveport,CALUMET_SHREVEPORT,2023-05,57.0
Shreveport,CALUMET_SHREVEPORT,2023-06,57.0
Shreveport,CALUMET_SHREVEPORT,2023-07,57.0
Shreveport,CALUMET_SHREVEPORT,2023-08,57.0
Shreveport,CALUMET_SHREVEPORT,2023-09,57.0
Shreveport,CALUMET_SHREVEPORT,2023-10,57.0
Shreveport,CALUMET_SHREVEPORT,2023-11,57.0
Shreveport,CALUMET_SHREVEPORT,2023-12,57.0
Shreveport,CALUMET_SHREVEPORT,2024-01,57.0
Shreveport,CALUMET_SHREVEPORT,2024-02,57.0
Shreveport,CALUMET_SHREVEPORT,2024-03,57.0
Shreveport,CALUMET_SHREVEPORT,2024-04,57.0
Shreveport,CALUMET_SHREVEPORT,2024-05,57.0
Shreveport,CALUMET_SHREVEPORT,2024-06,57.0
Shreveport,CALUMET_SHREVEPORT,2024-07,57.0
Shreveport,CALUMET_SHREVEPORT,2024-08,57.0
Shreveport,CALUMET_SHREVEPORT,2024-09,57.0
Shreveport,CALUMET_SHREVEPORT,2024-10,57.0
Shreveport,CALUMET_SHREVEPORT,2024-11,57.0
Shreveport,CALUMET_SHREVEPORT,2024-12,57.0
Shreveport,CALUMET_SHREVEPORT,2025-01,57.0
Shreveport,CALUMET_SHREVEPORT,2025-02,57.0
Shreveport,CALUMET_SHREVEPORT,2025-03,57.0
Shreveport,CALUMET_SHREVEPORT,2025-04,57.0
Shreveport,CALUMET_SHREVEPORT,2025-05,57.0
Shreveport,CALUMET_SHREVEPORT,2025-06,57.0
Shreveport,CALUMET_SHREVEPORT,2025-07,57.0
Shreveport,CALUMET_SHREVEPORT,2025-08,57.0
Shreveport,CALUMET_SHREVEPORT,2025-09,57.0
Shreveport,CALUMET_SHREVEPORT,2025-10,57.0
Shreveport,CALUMET_SHREVEPORT,2025-11,57.0
Shreveport,CALUMET_SHREVEPORT,2025-12,57.0
Shreveport,CALUMET_SHREVEPORT,2026-01,57.0
Shreveport,CALUMET_SHREVEPORT,2026-02,57.0
Shreveport,CALUMET_SHREVEPORT,2026-03,57.0
Shreveport,CALUMET_SHREVEPORT,2026-04,57.0
Shreveport,CALUMET_SHREVEPORT,2026-05,57.0
Shreveport,CALUMET_SHREVEPORT,2026-06,57.0
Shreveport,CALUMET_SHREVEPORT,2026-07,57.0
Shreveport,CALUMET_SHREVEPORT,2026-08,57.0
Shreveport,CALUMET_SHREVEPORT,2026-09,57.0
Shreveport,CALUMET_SHREVEPORT,2026-10,57.0
Shreveport,CALUMET_SHREVEPORT,2026-11,57.0
Shreveport,CALUMET_SHREVEPORT,2026-12,57.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-01,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-02,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-03,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-04,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-05,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-06,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-07,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-08,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-09,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-10,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-11,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2023-12,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-01,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-02,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-03,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-04,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-05,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-06,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-07,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-08,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-09,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-10,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-11,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2024-12,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-01,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-02,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-03,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-04,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-05,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-06,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-07,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-08,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-09,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-10,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-11,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2025-12,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-01,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-02,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-03,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-04,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-05,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-06,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-07,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-08,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-09,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-10,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-11,94.0
"Sinclair, WY",SINCLAIR_SINCLAIR,2026-12,94.0
Smackover,CROSS_SMACKOVER,2023-01,7.7
Smackover,CROSS_SMACKOVER,2023-02,7.7
Smackover,CROSS_SMACKOVER,2023-03,7.7
Smackover,CROSS_SMACKOVER,2023-04,7.7
Smackover,CROSS_SMACKOVER,2023-05,7.7
Smackover,CROSS_SMACKOVER,2023-06,7.7
Smackover,CROSS_SMACKOVER,2023-07,7.7
Smackover,CROSS_SMACKOVER,2023-08,7.7
Smackover,CROSS_SMACKOVER,2023-09,7.7
Smackover,CROSS_SMACKOVER,2023-10,7.7
Smackover,CROSS_SMACKOVER,2023-11,7.7
Smackover,CROSS_SMACKOVER,2023-12,7.7
Smackover,CROSS_SMACKOVER,2024-01,7.7
Smackover,CROSS_SMACKOVER,2024-02,7.7
Smackover,CROSS_SMACKOVER,2024-03,7.7
Smackover,CROSS_SMACKOVER,2024-04,7.7
Smackover,CROSS_SMACKOVER,2024-05,7.7
Smackover,CROSS_SMACKOVER,2024-06,7.7
Smackover,CROSS_SMACKOVER,2024-07,7.7
Smackover,CROSS_SMACKOVER,2024-08,7.7
Smackover,CROSS_SMACKOVER,2024-09,7.7
Smackover,CROSS_SMACKOVER,2024-10,7.7
Smackover,CROSS_SMACKOVER,2024-11,7.7
Smackover,CROSS_SMACKOVER,2024-12,7.7
Smackover,CROSS_SMACKOVER,2025-01,7.7
Smackover,CROSS_SMACKOVER,2025-02,7.7
Smackover,CROSS_SMACKOVER,2025-03,7.7
Smackover,CROSS_SMACKOVER,2025-04,7.7
Smackover,CROSS_SMACKOVER,2025-05,7.7
Smackover,CROSS_SMACKOVER,2025-06,7.7
Smackover,CROSS_SMACKOVER,2025-07,7.7
Smackover,CROSS_SMACKOVER,2025-08,7.7
Smackover,CROSS_SMACKOVER,2025-09,7.7
Smackover,CROSS_SMACKOVER,2025-10,7.7
Smackover,CROSS_SMACKOVER,2025-11,7.7
Smackover,CROSS_SMACKOVER,2025-12,7.7
Smackover,CROSS_SMACKOVER,2026-01,7.7
Smackover,CROSS_SMACKOVER,2026-02,7.7
Smackover,CROSS_SMACKOVER,2026-03,7.7
Smackover,CROSS_SMACKOVER,2026-04,7.7
Smackover,CROSS_SMACKOVER,2026-05,7.7
Smackover,CROSS_SMACKOVER,2026-06,7.7
Smackover,CROSS_SMACKOVER,2026-07,7.7
Smackover,CROSS_SMACKOVER,2026-08,7.7
Smackover,CROSS_SMACKOVER,2026-09,7.7
Smackover,CROSS_SMACKOVER,2026-10,7.7
Smackover,CROSS_SMACKOVER,2026-11,7.7
Smackover,CROSS_SMACKOVER,2026-12,7.7
Somerset,SOMERSET_SOMERSET,2023-01,0.0
Somerset,SOMERSET_SOMERSET,2023-02,0.0
Somerset,SOMERSET_SOMERSET,2023-03,0.0
Somerset,SOMERSET_SOMERSET,2023-04,0.0
Somerset,SOMERSET_SOMERSET,2023-05,0.0
Somerset,SOMERSET_SOMERSET,2023-06,0.0
Somerset,SOMERSET_SOMERSET,2023-07,0.0
Somerset,SOMERSET_SOMERSET,2023-08,0.0
Somerset,SOMERSET_SOMERSET,2023-09,0.0
Somerset,SOMERSET_SOMERSET,2023-10,0.0
Somerset,SOMERSET_SOMERSET,2023-11,0.0
Somerset,SOMERSET_SOMERSET,2023-12,0.0
Somerset,SOMERSET_SOMERSET,2024-01,0.0
Somerset,SOMERSET_SOMERSET,2024-02,0.0
Somerset,SOMERSET_SOMERSET,2024-03,0.0
Somerset,SOMERSET_SOMERSET,2024-04,0.0
Somerset,SOMERSET_SOMERSET,2024-05,0.0
Somerset,SOMERSET_SOMERSET,2024-06,0.0
Somerset,SOMERSET_SOMERSET,2024-07,0.0
Somerset,SOMERSET_SOMERSET,2024-08,0.0
Somerset,SOMERSET_SOMERSET,2024-09,0.0
Somerset,SOMERSET_SOMERSET,2024-10,0.0
Somerset,SOMERSET_SOMERSET,2024-11,0.0
Somerset,SOMERSET_SOMERSET,2024-12,0.0
Somerset,SOMERSET_SOMERSET,2025-01,0.0
Somerset,SOMERSET_SOMERSET,2025-02,0.0
Somerset,SOMERSET_SOMERSET,2025-03,0.0
Somerset,SOMERSET_SOMERSET,2025-04,0.0
Somerset,SOMERSET_SOMERSET,2025-05,0.0
Somerset,SOMERSET_SOMERSET,2025-06,0.0
Somerset,SOMERSET_SOMERSET,2025-07,0.0
Somerset,SOMERSET_SOMERSET,2025-08,0.0
Somerset,SOMERSET_SOMERSET,2025-09,0.0
Somerset,SOMERSET_SOMERSET,2025-10,0.0
Somerset,SOMERSET_SOMERSET,2025-11,0.0
Somerset,SOMERSET_SOMERSET,2025-12,0.0
Somerset,SOMERSET_SOMERSET,2026-01,0.0
Somerset,SOMERSET_SOMERSET,2026-02,0.0
Somerset,SOMERSET_SOMERSET,2026-03,0.0
Somerset,SOMERSET_SOMERSET,2026-04,0.0
Somerset,SOMERSET_SOMERSET,2026-05,0.0
Somerset,SOMERSET_SOMERSET,2026-06,0.0
Somerset,SOMERSET_SOMERSET,2026-07,0.0
Somerset,SOMERSET_SOMERSET,2026-08,0.0
Somerset,SOMERSET_SOMERSET,2026-09,0.0
Somerset,SOMERSET_SOMERSET,2026-10,0.0
Somerset,SOMERSET_SOMERSET,2026-11,0.0
Somerset,SOMERSET_SOMERSET,2026-12,0.0
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-01,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-02,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-03,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-04,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-05,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-06,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-07,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-08,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-09,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-10,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-11,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2023-12,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-01,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-02,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-03,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-04,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-05,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-06,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-07,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-08,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-09,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-10,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-11,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2024-12,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-01,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-02,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-03,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-04,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-05,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-06,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-07,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-08,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-09,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-10,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-11,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2025-12,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-01,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-02,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-03,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-04,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-05,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-06,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-07,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-08,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-09,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-10,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-11,8.5
South Gate,LUNDAYTHAGARD_SOUTH_GATE,2026-12,8.5
Southland,,2023-01,6.0
Southland,,2023-02,6.0
Southland,,2023-03,6.0
Southland,,2023-04,6.0
Southland,,2023-05,6.0
Southland,,2023-06,6.0
Southland,,2023-07,6.0
Southland,,2023-08,6.0
Southland,,2023-09,6.0
Southland,,2023-10,6.0
Southland,,2023-11,6.0
Southland,,2023-12,6.0
Southland,,2024-01,6.0
Southland,,2024-02,6.0
Southland,,2024-03,6.0
Southland,,2024-04,6.0
Southland,,2024-05,6.0
Southland,,2024-06,6.0
Southland,,2024-07,6.0
Southland,,2024-08,6.0
Southland,,2024-09,6.0
Southland,,2024-10,6.0
Southland,,2024-11,6.0
Southland,,2024-12,6.0
Southland,,2025-01,6.0
Southland,,2025-02,6.0
Southland,,2025-03,6.0
Southland,,2025-04,6.0
Southland,,2025-05,6.0
Southland,,2025-06,6.0
Southland,,2025-07,6.0
Southland,,2025-08,6.0
Southland,,2025-09,6.0
Southland,,2025-10,6.0
Southland,,2025-11,6.0
Southland,,2025-12,6.0
Southland,,2026-01,6.0
Southland,,2026-02,6.0
Southland,,2026-03,6.0
Southland,,2026-04,6.0
Southland,,2026-05,6.0
Southland,,2026-06,6.0
Southland,,2026-07,6.0
Southland,,2026-08,6.0
Southland,,2026-09,6.0
Southland,,2026-10,6.0
Southland,,2026-11,6.0
Southland,,2026-12,6.0
Superior,CENOVUS_SUPERIOR,2023-01,50.0
Superior,CENOVUS_SUPERIOR,2023-02,50.0
Superior,CENOVUS_SUPERIOR,2023-03,50.0
Superior,CENOVUS_SUPERIOR,2023-04,50.0
Superior,CENOVUS_SUPERIOR,2023-05,50.0
Superior,CENOVUS_SUPERIOR,2023-06,50.0
Superior,CENOVUS_SUPERIOR,2023-07,50.0
Superior,CENOVUS_SUPERIOR,2023-08,50.0
Superior,CENOVUS_SUPERIOR,2023-09,50.0
Superior,CENOVUS_SUPERIOR,2023-10,50.0
Superior,CENOVUS_SUPERIOR,2023-11,50.0
Superior,CENOVUS_SUPERIOR,2023-12,50.0
Superior,CENOVUS_SUPERIOR,2024-01,50.0
Superior,CENOVUS_SUPERIOR,2024-02,50.0
Superior,CENOVUS_SUPERIOR,2024-03,50.0
Superior,CENOVUS_SUPERIOR,2024-04,50.0
Superior,CENOVUS_SUPERIOR,2024-05,50.0
Superior,CENOVUS_SUPERIOR,2024-06,50.0
Superior,CENOVUS_SUPERIOR,2024-07,50.0
Superior,CENOVUS_SUPERIOR,2024-08,50.0
Superior,CENOVUS_SUPERIOR,2024-09,50.0
Superior,CENOVUS_SUPERIOR,2024-10,50.0
Superior,CENOVUS_SUPERIOR,2024-11,50.0
Superior,CENOVUS_SUPERIOR,2024-12,50.0
Superior,CENOVUS_SUPERIOR,2025-01,50.0
Superior,CENOVUS_SUPERIOR,2025-02,50.0
Superior,CENOVUS_SUPERIOR,2025-03,50.0
Superior,CENOVUS_SUPERIOR,2025-04,50.0
Superior,CENOVUS_SUPERIOR,2025-05,50.0
Superior,CENOVUS_SUPERIOR,2025-06,50.0
Superior,CENOVUS_SUPERIOR,2025-07,50.0
Superior,CENOVUS_SUPERIOR,2025-08,50.0
Superior,CENOVUS_SUPERIOR,2025-09,50.0
Superior,CENOVUS_SUPERIOR,2025-10,50.0
Superior,CENOVUS_SUPERIOR,2025-11,50.0
Superior,CENOVUS_SUPERIOR,2025-12,50.0
Superior,CENOVUS_SUPERIOR,2026-01,50.0
Superior,CENOVUS_SUPERIOR,2026-02,50.0
Superior,CENOVUS_SUPERIOR,2026-03,50.0
Superior,CENOVUS_SUPERIOR,2026-04,50.0
Superior,CENOVUS_SUPERIOR,2026-05,50.0
Superior,CENOVUS_SUPERIOR,2026-06,50.0
Superior,CENOVUS_SUPERIOR,2026-07,50.0
Superior,CENOVUS_SUPERIOR,2026-08,50.0
Superior,CENOVUS_SUPERIOR,2026-09,50.0
Superior,CENOVUS_SUPERIOR,2026-10,50.0
Superior,CENOVUS_SUPERIOR,2026-11,50.0
Superior,CENOVUS_SUPERIOR,2026-12,50.0
Sweeny,PHILLIPS_SWEENY,2023-01,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-02,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-03,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-04,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-05,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-06,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-07,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-08,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-09,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-10,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-11,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2023-12,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-01,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-02,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-03,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-04,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-05,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-06,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-07,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-08,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-09,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-10,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-11,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2024-12,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-01,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-02,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-03,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-04,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-05,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-06,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-07,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-08,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-09,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-10,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-11,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2025-12,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-01,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-02,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-03,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-04,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-05,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-06,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-07,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-08,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-09,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-10,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-11,277.90000000000003
Sweeny,PHILLIPS_SWEENY,2026-12,277.90000000000003
Tacoma,PAR_TACOMA,2023-01,42.0
Tacoma,PAR_TACOMA,2023-02,42.0
Tacoma,PAR_TACOMA,2023-03,42.0
Tacoma,PAR_TACOMA,2023-04,42.0
Tacoma,PAR_TACOMA,2023-05,42.0
Tacoma,PAR_TACOMA,2023-06,42.0
Tacoma,PAR_TACOMA,2023-07,42.0
Tacoma,PAR_TACOMA,2023-08,42.0
Tacoma,PAR_TACOMA,2023-09,42.0
Tacoma,PAR_TACOMA,2023-10,42.0
Tacoma,PAR_TACOMA,2023-11,42.0
Tacoma,PAR_TACOMA,2023-12,42.0
Tacoma,PAR_TACOMA,2024-01,42.0
Tacoma,PAR_TACOMA,2024-02,42.0
Tacoma,PAR_TACOMA,2024-03,42.0
Tacoma,PAR_TACOMA,2024-04,42.0
Tacoma,PAR_TACOMA,2024-05,42.0
Tacoma,PAR_TACOMA,2024-06,42.0
Tacoma,PAR_TACOMA,2024-07,42.0
Tacoma,PAR_TACOMA,2024-08,42.0
Tacoma,PAR_TACOMA,2024-09,42.0
Tacoma,PAR_TACOMA,2024-10,42.0
Tacoma,PAR_TACOMA,2024-11,42.0
Tacoma,PAR_TACOMA,2024-12,42.0
Tacoma,PAR_TACOMA,2025-01,42.0
Tacoma,PAR_TACOMA,2025-02,42.0
Tacoma,PAR_TACOMA,2025-03,42.0
Tacoma,PAR_TACOMA,2025-04,42.0
Tacoma,PAR_TACOMA,2025-05,42.0
Tacoma,PAR_TACOMA,2025-06,42.0
Tacoma,PAR_TACOMA,2025-07,42.0
Tacoma,PAR_TACOMA,2025-08,42.0
Tacoma,PAR_TACOMA,2025-09,42.0
Tacoma,PAR_TACOMA,2025-10,42.0
Tacoma,PAR_TACOMA,2025-11,42.0
Tacoma,PAR_TACOMA,2025-12,42.0
Tacoma,PAR_TACOMA,2026-01,42.0
Tacoma,PAR_TACOMA,2026-02,42.0
Tacoma,PAR_TACOMA,2026-03,42.0
Tacoma,PAR_TACOMA,2026-04,42.0
Tacoma,PAR_TACOMA,2026-05,42.0
Tacoma,PAR_TACOMA,2026-06,42.0
Tacoma,PAR_TACOMA,2026-07,42.0
Tacoma,PAR_TACOMA,2026-08,42.0
Tacoma,PAR_TACOMA,2026-09,42.0
Tacoma,PAR_TACOMA,2026-10,42.0
Tacoma,PAR_TACOMA,2026-11,42.0
Tacoma,PAR_TACOMA,2026-12,42.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-01,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-02,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-03,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-04,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-05,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-06,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-07,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-08,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-09,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-10,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-11,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2023-12,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-01,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-02,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-03,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-04,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-05,260.0
Texas City (Valero),VALERO_TEXAS_CITY,2024-06,260.0
