padd,refinery,unit,series_label,dataset_id,date,value,frequency,aspect,aspect_subtype,category,category_subtype,country,country_iso,forecast_start_date,lifecycle_stage,release_date,source,sub_region,asset_id
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-02-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-03-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-04-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-05-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-06-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-07-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-08-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-09-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-10-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-11-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2024-12-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-01-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-02-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-03-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-04-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-05-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-06-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-07-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-08-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-09-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-10-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-11-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2025-12-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-01-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-02-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-03-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-04-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-05-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-06-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-07-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-08-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-09-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-10-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-11-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Beaumont,kbbl_d,Monthly refinery nameplate capacity for US: Beaumont in kb/d,570360,2026-12-01,634.4,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2867
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-01-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-02-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-03-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-04-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-05-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-06-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-07-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-08-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-09-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-10-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-11-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2023-12-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-01-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-02-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-03-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-04-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-05-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-06-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-07-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-08-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-09-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-10-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-11-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2024-12-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-01-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-02-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-03-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-04-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-05-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-06-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-07-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-08-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-09-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-10-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-11-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2025-12-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-01-01,145.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-02-01,36.25,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-03-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-04-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-05-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-06-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-07-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-08-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-09-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-10-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-11-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Benicia,kbbl_d,Monthly refinery nameplate capacity for US: Benicia in kb/d,570361,2026-12-01,0.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2870
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-01-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-02-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-03-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-04-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-05-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-06-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-07-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-08-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-09-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
NA,Big Spring,kbbl_d,Monthly refinery nameplate capacity for US: Big Spring in kb/d,570362,2023-10-01,73.0,monthly,capacity,nameplate_capacity,oil_products,,US,US,,actual,2026-07-03T11:10:00,Energy Aspects,,2872
